"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Caribbean small states","CSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0344801706395935","0.0968320023073307","0.22832011581051","0.400893238770685","0.618912455799563","1.07442800712534","1.35069053948324","1.70309813255943","2.22062331391099","4.04894445006854","11.0548193478606","18.6075794591206","31.0890065276652","42.6691080144538","54.8833476955864","64.6892343249761","82.4036335228457","94.2074749688771","103.333940012601","110.414569330637","113.805945213722","107.287065311686","103.525868880032","108.634462012829","110.864561252465","112.966747583704","116.699950105793","112.444953598548","112.266632530317","",
"Cuba","CUB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002179504","0.004634218","0.010628814","0.017808184","0.022186077","0.027243612","0.036743484","0.046334262","0.0587430110107195","0.076840625878049","0.159388895243254","0.31485816911168","0.673729252339813","1.20350764217674","1.35611079695607","1.76206426345746","2.95218346652314","5.53284136963023","8.93488340106996","11.7040091322421","14.9385223766255","17.6880882389827","22.3823603702658","29.4517483384447","35.1818562935108","40.6885849809873","47.3915372670671","",
"Curacao","CUW","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.337449352329","136.752640892273","135.439057216952","132.221913614138","129.789405206832","121.55445582053","119.169580911747","115.890519832104","115.547818786768","114.523938261895","",
"Cayman Islands","CYM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","2.105937312","3.556515479","4.334514431","5.941535033","7.877883479","","11.36464211","13.48848131","20.80653142","25.2937143937782","38.6935245248663","41.8954378073251","45.1192314290616","70.560728153313","164.31862934167","182.418210484825","194.14116296863","182.615721821829","196.484219659448","177.456239412761","167.208611216697","167.634587333356","163.578722552226","149.64994740994","151.066035901756","152.880819575189","152.497554510744","","",
"Cyprus","CYP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.030037547","0.23753304","0.544701415","0.862497899","1.594988536","2.44295302","3.589671362","6.831566006","10.70978968","13.71837709","17.14965385","22.09338578","31.3009318996416","44.557760453579","58.5586380832282","76.3248028772998","89.8","105.175134408602","114.498614592954","127.29417825863","127.586773748275","119.340861921621","123.133007859014","126.559628770302","128.298302344382","128.160955710956","131.145454545455","130.982317576329","132.636874122602","136.172298079148","138.900485998611","",
"Czech Republic","CZE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012004115","0.044924055","0.135567335","0.293688747","0.472090064","1.935352848","5.091136981","9.35244502","18.86741175","42.2378409257785","67.6384537914876","83.9832013640698","94.8193578051898","105.304274970533","114.795148100046","120.464744090807","127.719840371331","132.18046426825","124.546376364575","122.754974651018","124.617222496306","127.790620673674","129.592001460724","131.365858982837","117.480507616119","117.574283183209","118.751232258068","119.113507750141","",
"Germany","DEU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.001390112","0.030588843","0.062483552","0.126121979","0.208007081","0.344839041","0.669575304","1.215422217","2.206154242","3.081046034","4.590906537","6.777854967","10.16716972","17.09157634","28.80700458","59.2155745929141","68.9052462015777","72.5184418072006","79.3977727944512","87.3546602882079","97.1425702477322","105.130305387753","118.399968355454","130.169723214311","129.789926598358","109.369391184397","112.422595373443","114.11263569215","123.233483298983","122.197100177976","117.817643108913","125.885456425358","132.714869941424","129.324213734645","",
"Djibouti","DJI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017089927","0.03071741","0.032330928","0.040001429","0.0320519967000379","0.409268568856026","2.00818805208437","3.02774600107156","4.46887842582261","5.62435684975755","5.6404589692699","8.63354816121651","13.8233471099689","15.5559823778755","19.7111871249396","22.6139017938932","24.4740173497962","27.6378279913913","31.9406472718776","34.3930423974801","37.1587063777026","39.5140763839386","41.1959041549739","",
"Dominica","DMA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.649881583","0.787546566","0.926123816","1.145557385","1.72290021536253","11.0678859045951","17.4305883700617","33.9315263908702","59.4441760677446","73.6658686197566","101.105800503408","125.715092873791","128.482076044446","139.024149271005","148.941843731482","153.595803485814","154.019587120411","131.766080883181","103.940353098403","108.528721745361","110.008835037233","105.278625206415","105.788481675393","",
"Denmark","DNK","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0.140533077","0.314477264","0.598116753","0.901404177","1.126253432","1.513148497","1.981067229","2.412929616","2.883032183","3.413116199","4.081153984","6.888976566","9.661633662","15.71394063","25.05474932","27.36064934","36.4332626","49.39302195","62.9737845133504","73.9103989464848","83.3411101583699","88.4931932025585","95.634657909169","100.507294572811","107.050897032228","115.321592395941","119.267210151683","123.655505187113","115.589024642276","128.483132120528","129.974729557791","124.70683176825","126.412168646706","124.44416513805","122.300966023964","124.434491442663","125.118956017306","",
"Dominican Republic","DOM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0.044382178","0.077093324","0.097052755","0.137335862","0.273175435","0.715912926","1.037966302","1.751420976","2.548979077","5.087134165","8.32728449317409","14.7707981798434","19.4912764793022","23.6365996833786","28.2364344799522","39.8283680454449","49.9600376886684","59.0313850907514","76.2362637217404","90.1122689283417","91.7243116408759","89.3772690712551","89.9634635918781","91.5624758664012","81.6860453963298","85.5623497327285","83.7502203603648","83.4113978136238","84.1020835236871","",
"Algeria","DZA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001824614","0.01810952","0.01768885","0.017300202","0.004777808","0.016312105","0.039977578","0.058501201","0.059616953","0.235114278","0.277041907581719","0.317949717778292","1.41341220963959","4.48462670200867","14.9345089219089","41.2110670966672","62.4177424917367","80.6706576163671","77.831842160667","92.6301415912959","91.1130734511377","97.1481784201359","100.384679017529","103.610139482209","111.238610150342","108.808940288373","116.004207697728","110.767246490382","111.664792099195","",
"East Asia & Pacific (excluding high income)","EAP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","0.000118836238590845","0.000136758093545638","0.00105826956678692","0.00194554324712335","0.00359366872304955","0.00630710761774921","0.0113096401373011","0.0215573415036513","0.0426029864934655","0.0909086289206132","0.181992966148043","0.381212665447592","0.668804148850711","1.11231379255988","1.72286509313599","2.96788018770139","5.68124099950183","9.69222843937409","13.9852456991892","18.3730094085561","23.410501385744","27.961760788882","33.5791776172362","42.3150097254132","52.0931029267732","60.3444011180943","69.5981162651486","79.5362186042275","88.3307198816114","95.3356581895385","100.430021979717","101.01452455529","107.4057724804","113.678297599976","120.239305406555","",
"Early-demographic dividend","EAR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","0.00010042131185132","0.000113603511642807","0.000301349783238376","0.000844144059910079","0.00146825549396939","0.00280627881630276","0.00923303768398295","0.0190437619498886","0.0343046671622571","0.0534758798031161","0.102378427967615","0.183615907239268","0.345231918580238","0.650454980097036","1.04736382035829","1.88220409806635","3.27941565330316","4.66357071041615","6.0563359028066","8.31123551497471","11.6680748587323","17.2534916035948","25.3030053970393","34.7295070377403","45.1965959062684","55.6609132021438","68.0968812345504","77.497404403969","79.6849824416953","83.3801414003668","86.3867929893244","89.3037472294231","95.3129878140049","97.6112534297611","96.6881917013869","",
"East Asia & Pacific","EAS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","0.000828109932376589","0.00121645986849021","0.00164470647844853","0.00263435166674558","0.00413500586409983","0.00739230723445589","0.0127905234355222","0.0235082522107055","0.0495399002929796","0.0882825073427809","0.145204092011498","0.211898995068139","0.311311601211526","0.5747163151702","1.24323535652484","2.46539476331141","3.7087930736482","5.26708765488622","7.77307781283943","11.3171719507151","15.7033289938601","20.1777714690363","24.5600055004163","29.3985604973807","33.8350475785429","39.2167404855543","47.7391779932315","56.7687104831976","64.5919850794586","73.3646458197657","82.8808508766557","91.2248829717497","97.8511173220329","102.941783050303","103.630157299836","109.770547619993","115.773681042906","122.204169743795","",
"Europe & Central Asia (excluding high income)","ECA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000100570114159877","0.00139137384132537","0.00266017195667744","0.00418115324494982","0.00846378101353183","0.012738843273063","0.0177710854757897","0.0254784406523052","0.057839716687511","0.154684313516117","0.302295262933864","0.671097813727146","1.41606312665732","3.18440667544002","6.4782862117541","9.97453789379557","15.0829417237438","23.3088775243373","39.3647645368785","60.6275973703444","79.9384367194384","94.493331115175","108.093770914152","118.034321987612","122.456292264204","119.018864286863","121.189702817454","125.113734813042","126.223902871566","126.832423440034","126.219986802335","126.180220202896","125.569287028786","",
"Europe & Central Asia","ECS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","0.00299744583858512","0.00638206678754997","0.0100079837270095","0.015549167196182","0.0239535294559669","0.0419090924081295","0.0688183980072826","0.11646519450693","0.192170207123821","0.301797473185824","0.41580470837385","0.566078612786965","0.746567507018932","1.10596563637397","1.79921628023362","2.85321908593572","4.49020950421981","7.20720618370049","12.3110972379611","21.3873770438336","34.2300355730253","42.128644668231","47.7781224625692","55.2608083263639","66.3420194863016","81.1032780885417","94.6422304859817","106.39784974117","115.117944082922","119.501698819399","120.2958849964","120.373237763739","122.465599179208","124.895220228004","124.698559729109","124.11184601056","123.906721821045","124.062530391953","123.783821073712","",
"Ecuador","ECU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.168807979","0.474718739","0.510793055","1.058490634","1.990515352","3.079741668","3.80260486393831","6.65252925220604","11.8755670593713","17.9373130751541","26.0670260366209","45.1786570471957","60.3515061541814","69.5270686501652","80.3844854396464","89.6262216381498","98.4652241402155","100.582732064873","106.350217049766","105.84896718594","104.099194826428","79.840704612997","84.1803550469234","87.2867971085043","92.3232702100951","",
"Egypt, Arab Rep.","EGY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.00505273","0.005657383","0.006605378","0.007125746","0.00783637","0.008374411","0.01148451","0.012064658","0.011820188","0.011586181","0.100748518","0.137138416","0.712389528","1.9756925169836","3.98245762908409","6.28760900374642","7.96078636481096","10.3044982981668","18.0468192651224","23.4164801019043","38.4671547849793","51.8441672649403","68.222555998722","85.3793506102223","98.693816668341","112.006814032818","112.782506928425","105.409341009824","101.702251886245","103.540996977217","106.755939396112","95.2865968179704","",
"Euro area","EMU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","0.00780547622784007","0.00937077900234509","0.011196022175591","0.0159352479402192","0.0207075689846907","0.0338125346551627","0.0552147236004615","0.0899856232552738","0.154851147813773","0.25384342332413","0.4406919561418","0.719956122481787","1.04485860427099","1.6151630240032","2.52270866009644","4.13553242868977","7.21826044222215","12.6415725674969","22.0554545956738","37.9439539923772","59.490577753939","71.9865361776203","76.7721241800936","82.7629069504363","89.4699668748338","98.5375949568653","106.654481121402","116.783721908023","122.175307188922","121.435369298433","117.509742358003","120.498467943296","121.854069663736","122.805779290051","121.042752379017","120.294298407816","121.279846637528","122.651404567109","122.563302238318","",
"Eritrea","ERI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.735347376262178","1.43059350278898","2.12445664372448","2.81485021371343","3.54681157210494","4.52351342342111","5.84383530966571","7.52772581715087","9.39303406049045","10.813637511965","12.6047539913796","14.2095680949427","14.9856791992553","20.3639551547617","","",
"Spain","ESP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","0.004375171","0.01078181","0.029785834","0.076135214","0.139531829","0.275963196","0.457477999","0.650738072","1.038651748","2.375009548","7.511208198","10.83468029","16.01292089","37.0878867","59.437122389029","71.771878637136","79.988857237017","87.3777894135927","89.1804616408223","96.9899264008508","102.160802610144","106.589158890223","107.715692944626","109.593786993331","109.499905339784","111.694501174915","107.653643855712","106.878533612057","108.611596174905","109.418604237588","110.480234008818","112.561249893563","115.994214789765","",
"Estonia","EST","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.036816497","0.164254251","0.48546397","0.945306854","2.125016748","4.902182071","10.22932269","17.56320799","27.56824566","39.8109658126011","46.7906849748155","63.7144435798116","76.4974954640111","92.0917594687455","106.613221131149","122.924668899325","125.110020412171","121.222127451266","117.543362010575","124.075351643757","136.02943114794","151.134519736479","146.120728214443","144.160461665744","144.720506338738","144.163052312554","144.341324399912","145.43842409216","",
"Ethiopia","ETH","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010475108","0.0268132163894362","0.0403465856804568","0.0718099493212998","0.0711148464587733","0.209503013254197","0.537851789590724","1.10422826802452","1.49799537270509","2.35723076427674","4.75362781948073","7.82063306187574","15.671921596477","22.1336744638036","26.8875089769653","31.0823471688177","41.961061951045","49.4423632291361","37.2180716971189","","",
"European Union","EUU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","0.00506924093543222","0.0104671126563254","0.0146597404815102","0.0220650545204296","0.0338268697186656","0.0601300142498566","0.0995964315254034","0.172861710475455","0.291530342839234","0.469705474383787","0.648888245237102","0.890442926097065","1.18375527510857","1.77955605777672","2.90712286518918","4.57212541093426","7.21714592565822","11.5612822033832","19.7859100678174","34.0559174772895","53.808366945895","65.1027856369568","71.2723630039545","78.2854483663636","86.3939822503954","96.3186490249022","105.612242316949","115.835911337993","121.214924957223","121.139471140019","118.791135225281","121.520869053063","123.406851905161","124.527184019324","123.132829040928","121.629514326485","121.742761881313","121.972564713333","122.164058872563","",
"Fragile and conflict affected situations","FCS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000750763051298017","0.00275410098212455","0.00473954001382048","0.0484649064909585","0.0821400144383707","0.157027489751428","0.229869249085658","0.384390628700119","0.599963325804409","0.991921590468012","1.52501634444205","2.49800729627744","4.18978372327708","6.61260834109239","12.6127812108178","18.813341102341","25.7303184439575","32.091974734006","38.6917435350382","44.7981275186495","50.462745723224","57.9882788151452","67.1069155382923","70.7504847844377","68.4641436495748","69.5869312925927","73.7199384299514","",
"Finland","FIN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.49040953","0.587923065","0.700709396","0.868458539","1.063989964","1.37723417","1.730103455","2.140154008","2.784873557","3.818095423","5.161339908","6.358419047","7.651669747","9.644999033","13.25391689","20.29937459","29.23903329","41.97749656","55.10944297","63.24342736","71.8708184382514","80.2923847177865","86.638306230562","90.817706897505","95.1514353788603","100.210556259861","107.437416757319","114.765940715464","128.396756882151","144.133702165862","156.361179041564","165.861539380613","172.121807574468","136.26079292044","139.205783999776","134.939525155616","131.329154504791","129.913228487068","129.46856684272","",
"Fiji","FJI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.143676472","0.283715382","0.471706532","0.655956081","0.999803789","2.899654348","6.78872905995763","9.94354516693799","11.0271975585613","13.4646773094663","17.3856161201184","24.9511930321663","34.3847463973812","63.388464344228","70.9755950416449","74.9733200411885","81.1706663503207","84.1972137323687","99.2763583020545","107.485836544949","101.122161271298","111.204233808067","119.748532494879","117.83057669931","","",
"France","FRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.016302017","0.070264447","0.175197646","0.31628792","0.499763098","0.658893631","0.764166749","0.997030157","1.533328688","2.253379526","4.24515193","9.991814074","19.1808446","36.51090368","49.2286922654502","62.3018283739501","64.5202004346205","69.2131135199291","73.3862959955785","78.6778469881124","83.9910617200502","89.4759845633759","93.1887783105803","92.6052357661701","91.8979515273094","94.6122951347475","97.9481837746427","99.108634247367","101.91833914778","103.456461432481","104.48973547741","106.439434661604","108.35735696862","",
"Faroe Islands","FRO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","3.032682513","3.675731188","3.46907016","4.274249826","5.606575342","7.157733202","10.26508865","14.13571677","23.17383065","36.3132555900289","52.1033257441964","73.5439205640124","80.1695058188565","86.7605042016807","88.0767780059511","104.546786072983","109.083115525353","114.721873693015","119.212265729585","124.327602794161","122.273801308994","122.73895867734","120.58590161196","121.52210175146","110.742752492144","113.10692711685","117.148414061368","117.104150772213","",
"Micronesia, Fed. Sts.","FSM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0934317481080071","5.49012637861199","11.9878077373974","13.2800648267674","17.6671000559926","26.2686224196699","26.5590141293955","26.7055110463705","26.7396099542323","26.6795553407443","29.867184659254","29.636727526764","","20.6666972771936","21.2421176790818","20.7376703541212","","",
"Gabon","GAB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.027927974","0.116529971","0.244122752","0.368681944","0.610986069","0.83235641","0.828503813","0.741502454","9.76912305838679","11.9236599594755","21.6786267333688","22.7280819847373","36.1477919478208","52.9783560306037","62.7896195649134","79.3847512011273","85.6085450498505","92.4197923677823","99.1293853978105","140.696768142654","146.182449153618","151.079897263233","155.681654103408","144.867037089141","147.543495031807","128.981660897811","138.280968727513","",
"United Kingdom","GBR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.088631184","0.229996892","0.511840549","0.985694111","1.711297991","1.949788876","2.199306573","2.623331528","3.937343873","6.820930729","9.900815006","12.47274367","15.16276355","25.42814324","46.29924994","73.7433126846288","78.280858113674","82.9783839186045","91.0928753358381","99.6912819425557","108.598253309442","115.219275939852","120.146473619254","120.590264747676","121.729647840723","120.91090316567","120.52481275983","121.393221624407","121.066656727813","119.928202060048","120.331942477018","119.055556232634","118.53982725343","118.365129179661","",
"Georgia","GEO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003014312","0.047455616","0.636995826","1.311361329","2.989758893","4.46429738110723","7.01253136215001","11.8260092411281","16.7783890695032","19.8930810049467","27.892188625252","40.6683024163906","62.3901362822476","66.5053450021786","68.8676813220265","97.0516203682809","108.559802617828","115.611699104305","123.326444704116","133.83766455671","137.934333503223","137.764758619831","137.260783752204","136.380667019407","",
"Ghana","GHA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002555366","0.010815331","0.020142891","0.036440456","0.073105242","0.122095138","0.227448086","0.372234019","0.67454728641575","1.23398232761693","1.91034140866953","3.83381945484255","7.9681001459032","13.1772045582962","23.2683730389867","33.1130067976993","49.1025120072824","62.5085991690849","70.3681077582347","83.3704234552527","98.5458668395108","105.332441108561","111.520142189713","125.706952855566","134.488982406223","126.201621381342","137.517165762391","",
"Gibraltar","GIB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.300292765","3.458631045","5.508705114","8.164423815","11.94929411","17.8846091965119","31.0012024555408","37.9010653541835","48.8404238980187","55.8551992225462","60.2065083235498","65.8347547655385","71.6054539487424","77.4754909264281","85.2078057500373","89.3255917820455","96.6916577412829","103.281222136361","","112.676056338028","122.839103628172","121.931410617423","121.664492409867","121.730233109912","",
"Guinea","GIN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000608946","0.011467119","0.013068074","0.012728132","0.037431114","0.274362051","0.312635673","0.511022688523954","0.661393183693967","1.05720029899579","1.27383543165827","1.73542975637995","2.07473867349113","","21.0124601787614","28.237588399054","35.0144096991019","39.2457901040955","46.6446241590592","52.4284993162337","68.2694935570844","77.8720654378242","94.1560281901259","94.6463960381751","96.954477552511","96.7674921157411","",
"Gambia, The","GMB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.019854498","0.043078176","0.074208654","0.127771748","0.265958589","0.394327153","0.407713276","0.41554012","0.424981957239226","4.05014727139847","7.12118331278872","10.2970843319482","11.6937415763297","16.0310570231665","25.4074127601017","48.8076333904118","69.0313357426367","75.4404322525296","82.4420197234435","75.8144779608981","80.1144664104654","94.1509752957664","112.828241706447","130.194356284698","132.058976258366","133.972389762992","139.529028189189","",
"Guinea-Bissau","GNB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0993528428549721","3.00352038687712","7.34796606514837","11.420744043363","20.9857581384343","34.5665599584225","37.7611072287541","44.4874192088659","46.8739063422711","65.3711356971026","57.0244895359031","65.4852736025034","71.2924000778263","72.1391150772145","78.4851311028392","78.9888828006998","",
"Equatorial Guinea","GNQ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011825074","0.055922156","0.053178918","0.103133541","0.824836146299538","2.37467269094743","4.86038542856449","6.04371279111764","8.63380798355253","12.9280153695291","15.2964451061573","18.2551263437294","20.9098090237442","22.1828107617688","42.3138509535956","48.523944295655","48.5920649035921","47.4523254550066","46.0260702126124","45.6401339074833","47.371582810777","44.8583282752325","45.166867205256","",
"Greece","GRC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.455675365","1.437301391","2.540597681","4.911309777","8.597816831","18.65977595","35.40111898","53.531378157072","71.5233980426706","83.2946337986667","79.6532168440283","82.9936950555906","91.4083478258081","98.1636315325892","110.562195929304","124.990523363069","121.313651125732","112.905270445736","111.994611914827","123.92287446811","116.555514175318","113.485473378576","117.888777879406","118.122548029073","122.40093855404","115.666911798109","",
"Grenada","GRD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.155713114","0.152394775","0.186281068","0.28708134","0.352282792","0.398851308","0.564350848","0.960942038","1.382068398","1.964229928","4.18153705522546","6.21216670379374","7.28814867707509","40.6643911350416","41.5086202765772","44.7712137281318","44.0214231938475","48.8458978990398","56.9166287361554","108.162474359338","114.791072453946","113.164350724746","120.90910783091","122.954608486641","107.574700189161","109.277456911103","107.901252482745","102.07713260097","","",
"Greenland","GRL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.306116969","0.784271594","1.727134283","3.676694558","7.382201766","11.59785974","15.90584114","24.12482604","26.9052069425901","28.1960693805813","35.2524859336848","52.4599703745503","68.6463481120628","81.6140190690243","94.6095381860947","116.640609903912","98.1967241955631","94.2532788041179","101.25534093718","103.872542085161","105.285992562423","107.065622008721","107.83774675866","108.200152544477","","110.182185159611","110.559719963227","",
"Guatemala","GTM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003162845","0.012875306","0.02205274","0.030084442","0.10284796","0.288216666","0.407836288","0.589604684","1.000987919","2.966487908","7.35430349806875","9.61380454049855","12.9175578236374","16.2775855451288","24.7579477100944","34.4384343100061","53.5846364650768","86.8414527624049","106.726997061635","120.893692718554","123.495933164448","130.305467308047","136.123316890811","139.244762826132","106.20838000517","111.499579539772","110.139518144885","118.158542403563","118.667087124893","",
"Guam","GUM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.649156172","0.951774793","1.363915948","2.869707707","3.410941117","3.919357017","3.774375761","8.430032113","12.99097777","17.5112181241108","20.8438564970812","44.8541762101084","50.5969553060228","61.9856926901158","","","","","","","","","","","","","","","",
"Guyana","GUY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.11234274","0.13644609","0.164844722","0.163275278","0.157729743","0.18470388","0.19289499","0.375496549","5.33402971682637","10.1072723515377","10.6607374706125","18.5138959904341","23.018302699209","37.708650790779","53.5946608998812","72.1758560914379","59.9569908022983","65.3365306171578","74.7758314252318","70.3108128952645","72.4182849063872","73.0996924738405","74.262490502764","70.7030720637138","75.7950809470966","82.9710715124184","","",
